Unnamed: 0,seconds of the day,day of the year,roomTempUpperSetpoint,thermalZone.TAir,weaBus.TDryBul,weaBus.HDirNor,totalHeatingPower.y,weaBus.HDifHor,u
25,22500,1,23.0,295.7319128241677,276.79999999999995,0.0,2100.607772914548,0.0,0.4180871758322838
26,23400,1,23.0,295.7325467406981,276.75,0.0,2097.422767326766,0.0,0.4174532593018511
27,24300,1,23.0,295.7328702346406,276.7,0.0,2095.797427136243,0.0,0.41712976535939106
28,25200,1,23.0,295.7329125360025,276.65,0.0,2095.5848911513795,0.0,0.4170874639974614
29,26100,1,23.0,295.7327001373996,276.6,0.0,2096.652051738988,0.0,0.4172998626003732
30,27000,1,23.0,295.7322570644768,276.54999999999995,0.0,2098.878196140216,0.0,0.41774293552322206
31,27900,1,23.0,295.7316051229709,276.5,0.0,2102.1537651455296,0.0,0.41839487702907263
32,28800,1,23.0,295.7307637096187,276.45,0.0,2106.3813031567784,0.0,0.41923629038126364
33,29700,1,23.0,295.72956072052904,276.3822265625,0.0,2112.4255168485192,0.0,0.4204392794709406
34,30600,1,23.0,295.7279320521,276.2859375,0.0,2120.60848384532,0.0,0.4220679479000183
35,31500,1,23.0,295.72758961216823,276.1716796875,0.0,2122.3290149305235,1.8750000000000009,0.42241038783174645
36,32400,1,23.0,295.7293572779151,276.04999999999995,0.0,2113.447679595698,6.750000000000001,0.4206427220848923
37,33300,1,23.0,295.7310677026199,275.6908203125,0.0,2104.853942122745,13.500000000000002,0.41893229738008136
38,34200,1,23.0,295.731332861314,275.0640625,0.0,2103.521697447253,21.0,0.4186671386859757
39,35100,1,23.0,295.7321362688217,274.4802734375,0.0,2099.485113325436,28.5,0.41786373117827225
40,36000,1,23.0,295.7351379459081,274.25,0.0,2084.403698290369,36.0,0.4148620540918273
41,36900,1,23.0,295.74218443139665,274.43125,0.0,2048.9998326745194,43.5,0.4078155686033256
42,37800,1,23.0,295.7509411597209,274.7833333333333,0.0,2005.0031433557208,51.0,0.39905884027905353
43,38700,1,23.0,295.76033003876654,275.16875,0.4414062499999999,1957.830320456012,58.5,0.3896699612334374
44,39600,1,23.0,295.7691309149493,275.45,1.59375,1913.611817745031,66.0,0.3808690850506764
45,40500,1,23.0,295.77727922923475,275.64567307692306,3.19921875,1872.672001090544,73.5,0.37272077076522686
46,41400,1,23.0,295.7853535982279,275.8301282051282,5.0,1832.1037099568696,81.0,0.3646464017720632
47,42300,1,23.0,295.8041703297495,275.9495192307692,20.739925986842103,1737.5622487975886,88.259375,0.34582967025045264
48,43200,1,23.0,295.8298464694568,275.95,53.07730263157894,1608.556860052534,95.025,0.3201535305431662
49,44100,1,23.0,295.8593013142278,275.783746898263,85.12602796052629,1460.5660116061438,101.278125,0.2906986857721563
50,45000,1,23.0,295.8660147608872,275.5002481389578,100.0,1426.8354428374214,107.0,0.2839852391127806
51,45900,1,23.0,295.84642972823247,275.19162531017366,85.47558526999316,1525.2371021215556,101.346875,0.30357027176751217
52,46800,1,23.0,295.79659584647635,274.95,52.276999316473,1775.618949311703,81.64166666666667,0.3534041535236269
53,47700,1,23.0,295.7546579065669,274.7502016129032,17.939913704716346,1986.3289821618928,60.115625,0.39534209343310056
54,48600,1,23.0,295.7271333404336,274.56129032258065,0.0,2124.621474512634,49.0,0.4228666595664094
55,49500,1,23.0,295.72655614275254,274.46673387096774,0.0,2127.5215059064603,51.63778409090909,0.4234438572474346
56,50400,1,23.0,295.73342044366046,274.54999999999995,0.0,2093.032995671486,59.36742424242424,0.4165795563395136
57,51300,1,23.0,295.74270758924746,274.78920454545454,0.0,2046.371315199236,66.41335227272728,0.4072924107525183
58,52200,1,23.0,295.7470645233933,275.0878787878788,0.0,2024.4806420050083,67.0,0.4029354766066717
59,53100,1,23.0,295.7510562494893,275.4176136363636,8.56831395348837,2004.4248944255496,62.13814420614597,0.39894375051062525
60,54000,1,23.0,295.7665306815224,275.75,20.61627906976744,1926.676247518733,56.60323303457106,0.38346931847758015
61,54900,1,23.0,295.77268810720454,276.1082792207792,31.35610465116278,1895.73931140412,50.26670534571063,0.3773118927954328
62,55800,1,23.0,295.7740807903495,276.49783549783547,36.0,1888.7420122554931,43.0,0.3759192096504762
63,56700,1,23.0,295.7645941627529,276.863474025974,30.375,1936.405956093131,33.830707931801335,0.385405837247049
64,57600,1,23.0,295.74002288386146,277.15,18.0,2059.860159937407,23.3232023721275,0.4099771161385206
65,58500,1,23.0,295.71532057981045,277.2267857142857,5.6249999999999964,2183.972677369068,13.65409562638992,0.434679420189525
66,59400,1,23.0,295.69874350269606,277.1011904761905,0.0,2267.261376596386,7.0,0.45125649730391615
67,60300,1,23.0,295.69230267932767,276.92499999999995,0.0,2299.622196094577,3.4194078947368425,0.45769732067230956
68,61200,1,23.0,295.6879924867305,276.85,0.0,2321.278024342331,1.2894736842105274,0.46200751326949785
69,62100,1,23.0,295.6857141194333,276.89068322981365,0.0,2332.72529259308,0.2648026315789487,0.46428588056664916
70,63000,1,23.0,295.68427472264585,276.9489648033126,0.0,2339.957296478537,0.0,0.46572527735412445
71,63900,1,23.0,295.68310568446395,277.0077639751553,0.0,2345.8309296193847,0.0,0.4668943155360239
72,64800,1,23.0,295.6818205863576,277.04999999999995,0.0,2352.287686073956,0.0,0.4681794136423606
73,65700,1,23.0,295.6802076029897,277.05394820971867,0.0,2360.391846153419,0.0,0.4697923970102238
74,66600,1,23.0,295.6782226072136,277.0156010230179,0.0,2370.3651191875724,0.0,0.47177739278640723
75,67500,1,23.0,295.67595411751967,276.94445332480814,0.0,2381.762759103949,0.0,0.4740458824803112
76,68400,1,23.0,295.6734901144665,276.85,0.0,2394.1427225783746,0.0,0.4765098855334599
77,69300,1,23.0,295.66793006980896,276.43272058823527,0.0,2422.0782195286592,0.0,0.4820699301910168
78,70200,1,23.0,295.65905641287577,275.67352941176466,0.0,2466.662396718331,0.0,0.49094358712420677
79,71100,1,23.0,295.6510350826547,275.00257352941173,0.0,2506.964203579496,0.0,0.49896491734529036
80,72000,1,23.0,295.6482169264725,274.85,0.0,2521.1235491030084,0.0,0.5017830735274629
81,72900,1,23.0,295.6492600947332,275.1,0.0,2515.88232793324,0.0,0.5007399052668121
82,73800,1,23.0,295.6503153700092,275.35,0.0,2510.580277127732,0.0,0.49968462999078167
83,74700,1,23.0,295.6513808793253,275.6,0.0,2505.226807131743,0.0,0.4986191206746753
84,75600,1,23.0,295.65245725939855,275.85,0.0,2499.818718868896,0.0,0.49754274060143194
85,76500,1,23.0,295.6536673522672,276.1127358490566,0.0,2493.738813450278,0.0,0.4963326477327996
86,77400,1,23.0,295.6549680209731,276.3839622641509,0.0,2487.203825171244,0.0,0.49503197902686236
87,78300,1,23.0,295.65610977645395,276.63820754716977,0.0,2481.4672693129446,0.0,0.4938902235460318
88,79200,1,20.0,295.6568093896541,276.85,0.0,0.0,0.0,0.0
89,80100,1,20.0,292.8750455634617,276.9633549528302,0.0,1381.461714150318,0.0,0.2749544365382235
90,81000,1,20.0,292.8696369081608,276.97853773584905,0.0,1408.6365810749553,0.0,0.2803630918391491
91,81900,1,20.0,292.8641737943482,276.9544516509434,0.0,1436.0850655120337,0.0,0.2858262056518015
92,82800,1,20.0,292.8591689733374,276.95,0.0,1461.230935859299,0.0,0.29083102666260174
93,83700,1,20.0,292.85476731484954,276.9821275684931,0.0,1483.3463188888263,0.0,0.29523268515043805
94,84600,1,20.0,292.85063639953887,277.019006849315,0.0,1504.1013989593096,0.0,0.2993636004611062
95,85500,1,20.0,292.84663074369547,277.0463827054794,0.0,1524.2271341807186,0.0,0.3033692563045065
96,0,2,20.0,292.8425953712576,277.04999999999995,0.0,1544.502175367471,0.0,0.30740462874240393
97,900,2,20.0,292.8384238234564,277.02080479452053,0.0,1565.461406462888,0.0,0.3115761765436105
98,1800,2,20.0,292.83419316252645,276.96849315068494,0.0,1586.71764140065,0.0,0.31580683747353083
99,2700,2,20.0,292.83002790130195,276.90693493150684,0.0,1607.645286662639,0.0,0.31997209869803106
100,3600,2,20.0,292.8260535989139,276.85,0.0,1627.613491790171,0.0,0.32394640108606154
101,4500,2,20.0,292.82229000563683,276.79999999999995,0.0,1646.5230248945925,0.0,0.32770999436314696
102,5400,2,20.0,292.81865762671634,276.75,0.0,1664.773293823205,0.0,0.3313423732836327
103,6300,2,20.0,292.81514702316883,276.7,0.0,1682.4117231408293,0.0,0.3348529768311437
104,7200,2,20.0,292.81174935583925,276.65,0.0,1699.4827236757897,0.0,0.33825064416072337
105,8100,2,20.0,292.80532771283714,276.27825,0.0,1731.7471746919405,0.0,0.3446722871628367
106,9000,2,20.0,292.7954524515153,275.542,0.0,1781.3637424589865,0.0,0.35454754848467473
107,9900,2,20.0,292.7861562184846,274.85975,0.0,1828.0710812435389,0.0,0.36384378151535657
108,10800,2,20.0,292.7815293691213,274.65,0.0,1851.3178974544048,0.0,0.3684706308786758
109,11700,2,20.0,292.78221559733686,274.95408928571425,0.0,1847.8700607186288,0.0,0.36778440266311924
110,12600,2,20.0,292.7845094785213,275.4365714285714,0.0,1836.3448455848927,0.0,0.36549052147870487
111,13500,2,20.0,292.7872022757268,275.9507678571428,0.0,1822.815344878513,0.0,0.3627977242732071
112,14400,2,20.0,292.78880037551403,276.35,0.0,1814.785964813635,0.0,0.36119962448594833
113,15300,2,20.0,292.78946139400927,276.64483082706766,0.0,1811.4647900218708,0.0,0.36053860599071186
114,16200,2,20.0,292.79002447107587,276.9266917293233,0.0,1808.6357052490632,0.0,0.3599755289241102
115,17100,2,20.0,292.7902413842037,277.17020676691726,0.0,1807.545862200353,0.0,0.3597586157962951
116,18000,2,20.0,292.789857669194,277.35,0.0,1809.473772881645,0.0,0.3601423308060134
117,18900,2,20.0,292.78825103208544,277.3935981781376,0.0,1817.546047262456,0.0,0.36174896791453653
118,19800,2,20.0,292.785497808876,277.31012145748986,0.0,1831.3791481289743,0.0,0.36450219112396093
119,20700,2,20.0,292.7824823562066,277.19658400809715,0.0,1846.529776233464,0.0,0.36751764379340557
120,21600,2,23.0,292.78017207092506,277.15,0.0,5024.3296,0.0,1.0
121,22500,2,23.0,295.5618881235753,277.3037743972445,0.0,2954.867908832187,0.0,0.5881118764247049
122,23400,2,23.0,295.5674903941943,277.62416762342133,0.0,2926.7202547338243,0.0,0.5825096058056829
123,24300,2,23.0,295.57301051372514,277.9574770378875,0.0,2898.9853547794733,0.0,0.5769894862748401
124,25200,2,23.0,295.57699634565387,278.15,0.0,2878.9592214393274,0.0,0.5730036543461097
125,26100,2,23.0,295.57423876085386,277.68987873134324,0.0,2892.814236374519,0.0,0.575761239146118
126,27000,2,23.0,295.5654165350608,276.60211442786067,0.0,2937.1400065646576,0.0,0.5845834649392145
127,27900,2,23.0,295.55662082270715,275.5382929104477,0.0,2981.332564496022,0.0,0.5933791772928316
128,28800,2,23.0,295.5544461780121,275.15,0.0,2992.258696206896,0.0,0.5955538219878919
129,29700,2,23.0,295.5602231638652,275.60926339285714,0.0,2963.2332151862965,0.0,0.5897768361347744
130,30600,2,23.0,295.5694071624537,276.416369047619,0.0,2917.0897792318938,0.0,0.5805928375463054
131,31500,2,23.0,295.59044463287165,277.2152901785714,9.453485023041477,2811.390593901713,3.0362215909090917,0.5595553671283255
132,32400,2,23.0,295.6297327299418,277.65,33.12596006144393,2613.9942448645293,10.179924242424244,0.5202672700581843
133,33300,2,23.0,295.6744551293249,277.778317775974,63.985455069124406,2389.2941698610466,18.48366477272728,0.475544870675094
134,34200,2,23.0,295.71534181436806,277.8999188311688,95.0,2183.865987952738,25.0,0.43465818563191755
135,35100,2,23.0,295.7802663739998,278.0215604707792,144.2079462184292,1857.6636012281224,27.86863475557461,0.3697336260001976
136,36000,2,23.0,295.8289035751281,278.15,216.80644337203245,1613.2942719376892,28.676207833047453,0.32109642487182555
137,36900,2,23.0,295.8848637575699,278.2947798295454,286.50171883961946,1332.131870874127,29.645676993996567,0.2651362424300601
138,37800,2,23.0,295.910737122801,278.45198863636364,327.0,1202.1355560920815,33.0,0.23926287719899617
139,38700,2,23.0,295.88989576777675,278.608203125,289.70699452876,1306.8493930444354,42.83780250205086,0.2601042322232274
140,39600,2,23.0,295.80838853327816,278.75,183.41679227697932,1716.3686039498316,58.02973748974569,0.3416114667218153
141,40500,2,23.0,295.73690451143165,278.31003787878785,67.91819388670905,2075.5278908403266,72.95680373256768,0.4130954885683309
142,41400,2,23.0,295.6748298060802,277.20498737373737,3.0,2387.411670348891,82.0,0.4751701939197801
143,42300,2,23.0,295.66560829132266,276.1474431818182,0.0,2433.7435999020445,85.92811264822134,0.48439170867732173
144,43200,2,23.0,295.66564116586545,275.85,0.0,2433.578427363586,89.3300395256917,0.4843588341345253
145,44100,2,23.0,295.6716782852197,276.17984375,0.0,2403.245949893384,92.3169466403162,0.47832171478029306
146,45000,2,23.0,295.6813801453087,276.5261111111111,8.0,2354.500607073043,95.0,0.4686198546912692
147,45900,2,23.0,295.71617008996384,276.88432291666663,53.67373638529612,2179.7044583599063,97.71022727272728,0.4338299100361382
148,46800,2,23.0,295.7677794825175,277.25,117.13733832539144,1920.401859714614,100.32575757575758,0.38222051748249436
149,47700,2,23.0,295.8134748264402,277.634296875,174.782271102791,1690.8133906615303,102.2784090909091,0.33652517355977807
150,48600,2,23.0,295.8487057896743,278.031875,203.0,1513.8014192480064,103.0,0.30129421032569326
151,49500,2,23.0,295.8613829643072,278.413515625,204.3012279106029,1450.107115495423,101.10085227272728,0.2886170356927664
152,50400,2,23.0,295.8663806232888,278.75,197.41865904365903,1424.997229543708,96.18560606060606,0.28361937671121495
153,51300,2,23.0,295.8623635963862,278.88593749999995,183.07676065488567,1445.1800967141623,89.17755681818181,0.2876364036137602
154,52200,2,23.0,295.84952371485565,278.79166666666663,162.0,1509.691893548685,81.0,0.3004762851443275
155,53100,2,23.0,295.815649161952,278.6265625,134.61828861402725,1679.8888123894242,72.4587077167019,0.33435083804801025
156,54000,2,23.0,295.79080119068703,278.54999999999995,103.93480567344204,1804.7332099157752,63.761099365750525,0.359198809312943
157,54900,2,23.0,295.7666310960114,278.63805803571427,74.5339198961358,1926.1717320293933,54.93294133192389,0.38336890398858253
158,55800,2,23.0,295.74537523716583,278.7889880952381,51.0,2032.9681728005803,46.0,0.4046247628341461
159,56700,2,23.0,295.7116090713668,278.89542410714284,32.30307334710744,2202.6205191031167,36.41080866807611,0.43839092863316864
160,57600,2,23.0,295.683830302346,278.85,15.963842975206616,2342.19021054595,26.238900634249468,0.46616969765398153
161,58500,2,23.0,295.6554023695707,278.6454613095238,4.39269111570249,2485.0215146556347,16.44754228329809,0.4945976304292686
162,59400,2,23.0,295.63917112908223,278.37837301587297,0.0,2566.572616686624,8.0,0.5108288709177486
163,60300,2,23.0,295.6319214384632,278.09709821428567,0.0,2602.99745185482,2.5568181818181808,0.5180785615368109
164,61200,2,23.0,295.62777223024113,277.85,0.0,2623.844441541337,0.2727272727272716,0.5222277697588424
165,62100,2,23.0,295.62542748833573,277.6375,0.0,2635.625197701017,0.0,0.5245725116642461
166,63000,2,23.0,295.62348371379244,277.43055555555554,0.0,2645.391361674608,0.0,0.5265162862075387
167,63900,2,23.0,295.6216975442755,277.2333333333333,0.0,2654.365666049224,0.0,0.5283024557244859
168,64800,2,23.0,295.62005277262,277.04999999999995,0.0,2662.629540963153,0.0,0.5299472273799778
169,65700,2,23.0,295.6192301200165,276.9455357142857,0.0,2666.7628187895225,0.0,0.5307698799834952
170,66600,2,23.0,295.6191607228224,276.9214285714285,0.0,2667.1114931661195,0.0,0.5308392771776198
171,67500,2,23.0,295.6188638328995,276.88660714285714,0.0,2668.6031659935825,0.0,0.5311361671004988
172,68400,2,23.0,295.61760362330057,276.75,0.0,2674.934874383595,0.0,0.5323963766994098
173,69300,2,23.0,295.61529636200123,276.5041428571428,0.0,2686.527315624783,0.0,0.5347036379987458
174,70200,2,23.0,295.6125840856969,276.2205714285714,0.0,2700.1546857441112,0.0,0.5374159143030965
175,71100,2,23.0,295.60973750697786,275.92671428571424,0.0,2714.4568354607923,0.0,0.5402624930221123
176,72000,2,23.0,295.6070225819953,275.65,0.0,2728.097513412497,0.0,0.542977418004682
177,72900,2,23.0,295.6045308207897,275.399234375,0.0,2740.616942993875,0.0,0.5454691792102722
178,73800,2,23.0,295.60217029393965,275.16529166666663,0.0,2752.477007918199,0.0,0.5478297060603268
179,74700,2,23.0,295.5999426483242,274.94870312499995,0.0,2763.669433722208,0.0,0.5500573516757754
180,75600,2,23.0,295.59785523028904,274.75,0.0,2774.157309943835,0.0,0.5521447697109352
181,76500,2,23.0,295.59830963166456,274.79578993055554,0.0,2771.874247662525,0.0,0.5516903683354143
182,77400,2,23.0,295.60128752561855,275.12835648148143,0.0,2756.9123269238703,0.0,0.548712474381432
183,78300,2,23.0,295.6044076640718,275.47174479166665,0.0,2741.2357229370828,0.0,0.5455923359281769
184,79200,2,20.0,295.60466209141146,275.54999999999995,0.0,0.0,0.0,0.0
185,80100,2,20.0,292.8200682464628,275.27775297619047,0.0,1657.6858752769074,0.0,0.3299317535372097
186,81000,2,20.0,292.8113361142258,274.85363756613754,0.0,1701.5589857461675,0.0,0.3386638857741673
187,81900,2,20.0,292.80280653829413,274.42770337301585,0.0,1744.41438657513,0.0,0.3471934617058423
188,82800,2,20.0,292.79592646680555,274.15,0.0,1778.9821334053238,0.0,0.35407353319442336
189,83700,2,20.0,292.7904900742926,273.9997767857143,0.0,1806.2963612252752,0.0,0.35950992570735707
190,84600,2,20.0,292.7854238376626,273.8696428571428,0.0,1831.7508038859896,0.0,0.36457616233735735
191,85500,2,20.0,292.7808998561211,273.7796875,0.0,1854.480778254924,0.0,0.3691001438788817
192,0,3,20.0,292.7770805637196,273.75,0.0,1873.670162118775,0.0,0.3729194362803696
193,900,3,20.0,292.7740222776689,273.78454670329666,0.0,1889.0359992485864,0.0,0.3759777223310721
194,1800,3,20.0,292.7714051717328,273.85164835164835,0.0,1902.1852020697215,0.0,0.37859482826718244
195,2700,3,20.0,292.76888887831154,273.9179258241758,0.0,1914.8278895884016,0.0,0.38111112168843414
196,3600,3,20.0,292.76613880522,273.95,0.0,1928.6451632243568,0.0,0.3838611947799676
197,4500,3,20.0,292.762794950735,273.91153846153844,0.0,1945.445790291557,0.0,0.3872050492649919
198,5400,3,20.0,292.7590637385213,273.82692307692304,0.0,1964.192630260558,0.0,0.39093626147865734
199,6300,3,20.0,292.7555030844136,273.7538461538461,0.0,1982.0825300893875,0.0,0.3944969155863874
200,7200,3,20.0,292.75268215936336,273.75,0.0,1996.2557873186397,0.0,0.3973178406366174
201,8100,3,20.0,292.75083985380496,273.83828125,0.0,2005.512137667943,0.0,0.3991601461950154
202,9000,3,20.0,292.7495635242807,273.9770833333333,0.0,2011.9248378761044,0.0,0.40043647571928886
203,9900,3,20.0,292.7484550927011,274.12734375,0.0,2017.493963471112,0.0,0.4015449072988985
204,10800,3,20.0,292.7471332846764,274.25,0.0,2024.13516265498,0.0,0.4028667153235687
205,11700,3,20.0,292.7455011619832,274.33488051470584,0.0,2032.335485013232,0.0,0.4044988380167639
206,12600,3,20.0,292.74369865338724,274.39718137254897,0.0,2041.3918823062288,0.0,0.4063013466127359
207,13500,3,20.0,292.74171766639483,274.4358915441176,0.0,2051.3450138893963,0.0,0.4082823336051433
208,14400,3,20.0,292.7395455454514,274.45,0.0,2062.258465440311,0.0,0.4104544545485851
209,15300,3,20.0,292.7361255053927,274.3256535947712,0.0,2079.4418739404214,0.0,0.4138744946072848
210,16200,3,20.0,292.7311321697492,274.0419389978213,0.0,2104.5300380168887,0.0,0.41886783025080376
211,17100,3,20.0,292.72598289002616,273.73725490196074,0.0,2130.401716547908,0.0,0.4240171099738178
212,18000,3,20.0,292.7219909129279,273.54999999999995,0.0,2150.4587252453207,0.0,0.4280090870720983
213,18900,3,20.0,292.72038089188135,273.5972222222222,0.0,2158.5480016460297,0.0,0.42961910811862936
214,19800,3,20.0,292.72041938102046,273.79999999999995,0.0,2158.354619525096,0.0,0.4295806189795144
215,20700,3,20.0,292.7202945147011,274.00277777777774,0.0,2158.9819890695385,0.0,0.42970548529888214
216,21600,3,23.0,292.7187688052129,274.04999999999995,0.0,5024.3296,0.0,1.0
217,22500,3,23.0,295.4963171255436,273.8223958333333,0.0,3284.318215144484,0.0,0.6536828744564218
218,23400,3,23.0,295.49484331478425,273.4337962962963,0.0,3291.7231261672714,0.0,0.6551566852157293
219,24300,3,23.0,295.4934595305578,273.0782986111111,0.0,3298.675714216227,0.0,0.6565404694421773
220,25200,3,23.0,295.4942228830313,272.95,0.0,3294.840379788466,0.0,0.6557771169686929
221,26100,3,23.0,295.49636510621383,273.0,0.0,3284.0771444425973,0.0,0.6536348937861476
222,27000,3,23.0,295.49835032617364,273.04999999999995,0.0,3274.102745036032,0.0,0.6516496738263413
223,27900,3,23.0,295.5001714776803,273.1,0.0,3264.9526796151017,0.0,0.6498285223196945
224,28800,3,23.0,295.50184276491075,273.15,0.0,3256.555581712973,0.0,0.6481572350892292
225,29700,3,23.0,295.5033773167358,273.2,0.0,3248.8454875556627,0.0,0.6466226832641837
226,30600,3,23.0,295.50479106782507,273.25,0.0,3241.742336110792,0.0,0.6452089321749099
227,31500,3,23.0,295.50688866778,273.29999999999995,0.0,3231.2033025682467,1.068181818181818,0.6431113322199735
228,32400,3,23.0,295.5104867541526,273.35,0.0,3213.125330702938,4.181818181818182,0.639513245847354
229,33300,3,23.0,295.5163636971552,273.4795454545454,0.0,3183.59763201751,9.204545454545451,0.6336363028447636
230,34200,3,23.0,295.5246988284726,273.7204545454545,0.0,3141.719185019707,16.0,0.6253011715273828
231,35100,3,23.0,295.5349588460228,274.0011363636364,0.0,3090.1694751457435,24.389204545454547,0.6150411539771881
232,36000,3,23.0,295.54775095459314,274.25,0.0,3025.8977054093107,33.734848484848484,0.6022490454068361
233,36900,3,23.0,295.55984178122725,274.45980113636364,0.0,2965.149407263096,43.21306818181818,0.5901582187727286
234,37800,3,23.0,295.57075256433603,274.6670454545454,0.0,2910.3300367304523,52.0,0.5792474356639445
235,38700,3,23.0,295.5810944454155,274.8657670454545,0.8984374999999999,2858.369017503266,60.055,0.5689055545844894
236,39600,3,23.0,295.5911181822487,275.04999999999995,2.187499999999999,2808.006459829586,67.81333333333333,0.5588818177512849
237,40500,3,23.0,295.6003959391565,275.20343749999995,3.632812499999999,2761.3919511760887,75.165,0.5496040608434782
238,41400,3,23.0,295.6086122362538,275.3175,5.0,2720.1105664677007,82.0,0.5413877637461724
239,42300,3,23.0,295.6150980229638,275.3978125,6.25,2687.5238363212816,87.685,0.5349019770361565
240,43200,3,23.0,295.6195887059797,275.45,7.5,2664.9611647203383,91.78666666666666,0.5304112940202685
241,44100,3,23.0,295.62262761328594,275.486953125,8.75,2649.692692789972,94.495,0.5273723867140349
242,45000,3,23.0,295.6246144443142,275.516875,10.0,2639.7101988444774,96.0,0.5253855556857729
243,45900,3,23.0,295.624939546948,275.538359375,10.201988636363636,2638.076776058535,96.3865234375,0.5250604530519922
244,46800,3,23.0,295.6250578237848,275.54999999999995,9.121969696969698,2637.482514246329,95.64739583333332,0.5249421762151769
245,47700,3,23.0,295.6243805433651,275.554296875,7.98096590909091,2640.885394306642,93.8345703125,0.5256194566348995
246,48600,3,23.0,295.6242425321993,275.5552083333333,8.0,2641.5788078921128,91.0,0.5257574678007018
247,49500,3,23.0,295.6526913407768,275.553515625,48.14936945676275,2498.642616871548,87.6185546875,0.49730865922322215
248,50400,3,23.0,295.7160580327369,275.54999999999995,137.5589246119734,2180.267470801844,83.72760416666667,0.4339419672630243
249,51300,3,23.0,295.7893005830454,275.5400669642857,232.68901746119735,1812.272757307538,78.7228515625,0.3606994169545601
250,52200,3,23.0,295.84663098110406,275.51934523809524,290.0,1524.225941361737,72.0,0.3033690188959213
251,53100,3,23.0,295.8606554437639,275.48895089285713,304.4584257206208,1453.7624184957708,64.10446428571429,0.2893445562360739
252,54000,3,23.0,295.8623990672484,275.45,301.2509238728751,1445.0018794115526,56.06190476190476,0.2876009327516158
253,54900,3,23.0,295.8512011927021,275.3685399159664,282.16796008869176,1501.2636919511745,47.988392857142856,0.29879880729782826
254,55800,3,23.0,295.82725808432383,275.2256302521008,249.0,1621.5617600923697,40.0,0.3227419156761471
255,56700,3,23.0,295.7814052858132,275.04490546218483,187.81107954545453,1851.941332892129,32.058482142857144,0.3685947141867701
256,57600,3,23.0,295.69940307257264,274.85,104.6931818181818,2263.947480142242,24.14642857142857,0.45059692742734114
257,58500,3,23.0,295.5999485584425,274.5720588235294,31.478693181818187,2763.639739339802,16.411160714285714,0.5500514415574571
258,59400,3,23.0,295.5522267935172,274.2029411764706,0.0,3003.409615418296,9.0,0.5977732064827705
259,60300,3,23.0,295.5425980942382,273.85735294117643,0.0,3051.7873742153024,3.54375,0.6074019057617761
260,61200,3,23.0,295.53855676553536,273.65,0.0,3072.092341640311,0.8999999999999986,0.6114432344646161
261,62100,3,23.0,295.53749859958833,273.6078125,0.0,3077.408916129681,0.0562499999999985,0.6125014004116451
262,63000,3,23.0,295.5376884402917,273.6375,0.0,3076.455093864593,0.0,0.6123115597083028
