Unnamed: 0,seconds of the day,day of the year,roomTempUpperSetpoint,thermalZone.TAir,weaBus.TDryBul,weaBus.HDirNor,totalHeatingPower.y,weaBus.HDifHor,u
51,45900,1,20.5,293.40829812940785,269.670078125,16.68646978021978,1542.5402504605154,131.46162205640744,0.24170187059212367
52,46800,1,20.5,293.4059657392919,269.75,17.497252747252748,1557.425553684771,128.18174972617743,0.24403426070807654
53,47700,1,20.5,293.4012387923463,269.8475,17.80940934065934,1587.5929078203003,122.56100253285872,0.24876120765367205
54,48600,1,20.5,293.3944231389746,269.9533333333333,18.0,1631.0903769679778,115.0,0.2555768610253608
55,49500,1,20.5,293.3855616038296,270.0575,16.47284872385679,1687.644654386833,106.63004860350492,0.2644383961704193
56,50400,1,20.5,293.37489182410343,270.15,12.672102091456928,1755.73914058498,98.24438663745892,0.2751081758965484
57,51300,1,20.5,293.36344327815715,270.21953125,8.535304413328603,1828.803709295681,89.73653135268346,0.2865567218428282
58,52200,1,20.5,293.3526799590502,270.26874999999995,6.0,1897.4951634013428,81.0,0.2973200409497849
59,53100,1,20.5,293.353502612484,270.30859375,16.1264988327674,1892.2449928889484,72.07593968531468,0.2964973875160126
60,54000,1,20.5,293.3716236952473,270.35,39.67603989813242,1776.5963242381622,63.08886946386946,0.27837630475266906
61,54900,1,20.5,293.3981892457961,270.3879136029411,63.13756101443124,1607.0551001806357,54.05736451048952,0.2518107542038593
62,55800,1,20.5,293.3980615822398,270.40526960784314,73.0,1607.8698484226295,45.0,0.2519384177601864
63,56700,1,20.5,293.3776951713809,270.3949908088235,60.78330592105263,1737.8481908753593,34.45352564102564,0.27230482861909877
64,57600,1,20.5,293.3302679690578,270.35,35.7796052631579,2040.5283826789243,22.52350427350428,0.31973203094219116
65,58500,1,20.5,293.277352006508,270.00572250639385,11.136101973684228,2378.23781754976,11.58173076923078,0.37264799349196664
66,59400,1,20.5,293.2488303237556,269.31329923273654,0.0,2560.263068528356,4.0,0.40116967624442174
67,60300,1,20.5,293.2357227428078,268.58922634271096,0.0,2643.91559115276,0.5,0.41427725719216824
68,61200,1,20.5,293.2278279037305,268.15,0.0,2694.3004186174626,0.0,0.4221720962694917
69,62100,1,20.5,293.2231810782942,267.9634850543478,0.0,2723.956437641101,0.0,0.4268189217057739
70,63000,1,20.5,293.2187250462022,267.7855978260869,0.0,2752.3948143999723,0.0,0.4312749537977538
71,63900,1,20.5,293.21438111790053,267.6149116847826,0.0,2780.1177452737043,0.0,0.43561888209944755
72,64800,1,20.5,293.21011738889064,267.45,0.0,2807.3288446280567,0.0,0.43988261110933985
73,65700,1,20.5,293.2059991391252,267.29765625,0.0,2833.611496098973,0.0,0.44400086087478025
74,66600,1,20.5,293.20201850114944,267.15625,0.0,2859.0159097473893,0.0,0.4479814988505382
75,67500,1,20.5,293.1980238382606,267.01171875,0.0,2884.5098303279115,0.0,0.45197616173936694
76,68400,1,20.5,293.19386281037856,266.85,0.0,2911.06549154652,0.0,0.45613718962141553
77,69300,1,20.5,293.18747651711,266.4771306818181,0.0,2951.822786448256,0.0,0.46252348288999207
78,70200,1,20.5,293.1784163720864,265.8556818181818,0.0,3009.6445912180147,0.0,0.4715836279135601
79,71100,1,20.5,293.16902848820786,265.2063920454545,0.0,3069.558023885507,0.0,0.48097151179212005
80,72000,1,20.5,293.16167796129406,264.75,0.0,3116.4690535719865,0.0,0.48832203870591684
81,72900,1,20.5,293.1564122412971,264.4836470170454,0.0,3150.0748548967285,0.0,0.49358775870285854
82,73800,1,20.5,293.1516795604004,264.26775568181813,0.0,3180.278803082549,0.0,0.4983204395995813
83,74700,1,20.5,293.147653319356,264.1179865056818,0.0,3205.9742553099163,0.0,0.5023466806439956
84,75600,1,20.5,293.1445088734079,264.04999999999995,0.0,3226.0420952004715,0.0,0.5054911265920623
85,76500,1,20.5,293.14191091147666,264.0304036458333,0.0,3242.622276554931,0.0,0.5080890885233202
86,77400,1,20.5,293.1394115560746,264.01961805555555,0.0,3258.573151483722,0.0,0.5105884439253714
87,78300,1,20.5,293.1370730561283,264.0240234375,0.0,3273.4974476176985,0.0,0.5129269438716619
88,79200,1,19.0,293.134964341917,264.04999999999995,0.0,0.0,0.0,0.0
89,80100,1,19.0,291.7393332607897,264.1,0.0,2620.873281639712,0.0,0.41066673921028496
90,81000,1,19.0,291.7363885086301,264.1611111111111,0.0,2639.6666766707567,0.0,0.4136114913698634
91,81900,1,19.0,291.7334331083159,264.21666666666664,0.0,2658.528028176632,0.0,0.4165668916840559
92,82800,1,19.0,291.7302860777044,264.25,0.0,2678.612363377594,0.0,0.41971392229555704
93,83700,1,19.0,291.726907760456,264.2585227272727,0.0,2700.1727688544875,0.0,0.423092239543962
94,84600,1,19.0,291.7234440419997,264.2560606060606,0.0,2722.278204455967,0.0,0.4265559580002787
95,85500,1,19.0,291.71998010284835,264.2505681818181,0.0,2744.385048532125,0.0,0.4300198971516237
96,0,2,19.0,291.71660027726153,264.25,0.0,2765.95508021799,0.0,0.43339972273844296
97,900,2,19.0,291.7133586320438,264.2592755681818,0.0,2786.643245410032,0.0,0.43664136795615605
98,1800,2,19.0,291.710256229689,264.2785227272728,0.0,2806.442763277817,0.0,0.43974377031099715
99,2700,2,19.0,291.70730013735783,264.30850852272727,0.0,2825.3085312327785,0.0,0.44269986264214367
100,3600,2,19.0,291.7044992220817,264.35,0.0,2843.1839599208038,0.0,0.4455007779182552
101,4500,2,19.0,291.70295044524346,264.5019140625,0.0,2853.0682467331003,0.0,0.44704955475651786
102,5400,2,19.0,291.702948381952,264.7909375,0.0,2853.0814146498305,0.0,0.44705161804796495
103,6300,2,19.0,291.70319569807555,265.1094921875,0.0,2851.5030442623565,0.0,0.44680430192443055
104,7200,2,19.0,291.70253038359283,265.35,0.0,2855.749078297141,0.0,0.44746961640714744
105,8100,2,19.0,291.700175036418,265.41455078125,0.0,2870.780893368279,0.0,0.4498249635820457
106,9000,2,19.0,291.69659117789627,265.36484375,0.0,2893.6530623261838,0.0,0.45340882210371103
107,9900,2,19.0,291.6931724165467,265.33271484374995,0.0,2915.4715818746786,0.0,0.45682758345327557
108,10800,2,19.0,291.69145226787174,265.45,0.0,2926.449562977622,0.0,0.45854773212823835
109,11700,2,19.0,291.692166697057,265.7800870028409,0.0,2921.8900791320984,0.0,0.45783330294295865
110,12600,2,19.0,291.6939950389088,266.22762784090907,0.0,2910.221609661688,0.0,0.4560049610911961
111,13500,2,19.0,291.69599378823614,266.6863547585227,0.0,2897.465600448873,0.0,0.45400621176383993
112,14400,2,19.0,291.6969186877906,267.04999999999995,0.0,2891.5628956541605,0.0,0.45308131220934905
113,15300,2,19.0,291.69701789842,267.3272017045454,0.0,2890.9297338641363,0.0,0.4529821015800053
114,16200,2,19.0,291.69690270495164,267.5835227272727,0.0,2891.664898060661,0.0,0.4530972950483374
115,17100,2,19.0,291.6963490296906,267.7980823863636,0.0,2895.1984510849325,0.0,0.4536509703093543
116,18000,2,19.0,291.6951598082408,267.95,0.0,2902.788057026461,0.0,0.45484019175921725
117,18900,2,19.0,291.693222434206,268.0238636363636,0.0,2915.152369398073,0.0,0.45677756579397044
118,19800,2,19.0,291.6907950931974,268.04999999999995,0.0,2930.643648792094,0.0,0.4592049068025972
119,20700,2,19.0,291.6883883489999,268.07613636363635,0.0,2946.003479429922,0.0,0.4616116510000552
120,21600,2,20.5,291.68652718970674,268.15,0.0,6381.995499999999,0.0,1.0
121,22500,2,20.5,293.07930458455286,268.2853146853147,0.0,3642.175573254144,0.0,0.5706954154471191
122,23400,2,20.5,293.0796888174336,268.44720279720275,0.0,3639.72340073844,0.0,0.5703111825663996
123,24300,2,20.5,293.08005395638656,268.6104895104895,0.0,3637.393085583606,0.0,0.5699460436134132
124,25200,2,20.5,293.08012464128683,268.75,0.0,3636.9419748681935,0.0,0.5698753587131477
125,26100,2,20.5,293.07914527460593,268.7967548076923,0.0,3643.1922886185134,0.0,0.5708547253940424
126,27000,2,20.5,293.077504858614,268.77211538461535,0.0,3653.6614160970416,0.0,0.5724951413859571
127,27900,2,20.5,293.07714717532383,268.78641826923075,0.0,3655.944149245459,0.9059851694915256,0.5728528246761471
128,28800,2,20.5,293.07940232843464,268.95,0.0,3641.551772240464,3.3326271186440684,0.5705976715653379
129,29700,2,20.5,293.08375321729653,269.225,0.0,3613.7844191028616,6.842955508474576,0.5662467827034448
130,30600,2,20.5,293.08864098829207,269.5,0.0,3582.5906866043097,11.0,0.561359011707907
131,31500,2,20.5,293.0966946676365,269.775,0.0,3531.192141269817,19.05562403697997,0.5533053323634931
132,32400,2,20.5,293.1098322815634,270.04999999999995,0.0,3447.347948307508,31.89691833590139,0.5401677184365781
133,33300,2,20.5,293.12645669617115,270.325,0.0,3341.251009090729,45.53975346687212,0.5235433038288305
134,34200,2,20.5,293.13811356397105,270.6,0.0,3266.856931247674,56.0,0.5118864360289308
135,35100,2,20.5,293.1394051780103,270.875,0.0,3258.6138562614674,58.452097902097904,0.5105948219896845
136,36000,2,20.5,293.1350839853124,271.15,0.0,3286.1916886140148,54.74801864801865,0.5149160146875715
137,36900,2,20.5,293.1320155759803,271.321875,0.0,3305.7742631637348,50.91993006993008,0.5179844240196871
138,37800,2,20.5,293.13329085690566,271.375,0.0,3297.635426036789,53.0,0.5167091430943174
139,38700,2,20.5,293.1460490508635,271.44062499999995,1.54375,3216.2126896097507,67.53461538461538,0.5039509491364811
140,39600,2,20.5,293.17259858063846,271.65,5.2,3046.7737100587888,90.79743589743588,0.47740141936151304
141,40500,2,20.5,293.2013391442994,272.02608695652174,9.50625,2863.351562107074,113.41153846153844,0.44866085570055236
142,41400,2,20.5,293.21995073823814,272.4695652173913,13.0,2744.572453342368,126.0,0.43004926176183744
143,42300,2,20.5,293.2281620429914,272.9282608695652,15.538392857142856,2692.1679433578424,129.63895596590908,0.421837957008563
144,43200,2,20.5,293.23418769761184,273.35,17.835714285714285,2653.712242685704,131.5872159090909,0.41581230238813305
145,44100,2,20.5,293.23818032142026,273.7511141304348,19.71517857142857,2628.231335507207,131.74186789772727,0.41181967857971813
146,45000,2,20.5,293.2415867957775,274.15043478260867,21.0,2606.491231488472,130.0,0.40841320422248373
147,45900,2,20.5,293.24354165999955,274.49953804347825,21.325892857142858,2594.015296820193,127.3396661931818,0.4064583400004267
148,46800,2,20.5,293.2435251015985,274.75,20.607142857142858,2594.1209724608657,124.38020833333331,0.40647489840142725
149,47700,2,20.5,293.24125054819154,274.8795089285714,19.084821428571427,2608.637162068884,120.4806463068182,0.40874945180843275
150,48600,2,20.5,293.23623524536833,274.9353571428572,17.0,2640.6448021177494,115.0,0.413764754631643
151,49500,2,20.5,293.2286962239452,274.9735267857143,14.000343406593409,2688.758802914735,107.97051597051598,0.4213037760547991
152,50400,2,20.5,293.21981088092207,275.04999999999995,10.203296703296704,2745.465022104178,99.9062244062244,0.43018911907790885
153,51300,2,20.5,293.21025947058126,275.1706276260504,6.554601648351646,2806.4220799178484,90.88882063882065,0.4397405294187137
154,52200,2,20.5,293.2003848232899,275.2990546218487,4.0,2869.4420344955424,81.0,0.4496151767100968
155,53100,2,20.5,293.1893462982586,275.42795430672265,2.423076923076923,2939.8898515717287,69.6696605141727,0.46065370174136433
156,54000,2,20.5,293.1766400704984,275.54999999999995,1.1538461538461535,3020.9809399596047,57.08305866842452,0.47335992950161204
157,54900,2,20.5,293.1637921096718,275.66735819327727,0.3076923076923075,3102.97656813881,44.45492748846407,0.4862078903281599
158,55800,2,20.5,293.15211919040854,275.76344537815123,0.0,3177.473086348901,33.0,0.497880809591436
159,56700,2,20.5,293.1431132817625,275.8028098739496,0.0,3234.948754801285,22.74825783972125,0.5068867182374674
160,57600,2,20.5,293.1345526173974,275.75,0.0,3289.5828762564934,13.625435540069684,0.5154473826025878
161,58500,2,20.5,293.12602165139106,275.5314732142857,0.0,3344.027462919564,6.689895470383274,0.5239783486089209
162,59400,2,20.5,293.1185404602034,275.16964285714283,0.0,3391.7723914137914,3.0,0.5314595397965718
163,60300,2,20.5,293.11251599537604,274.7729910714285,0.0,3430.2204988319268,1.5669642857142856,0.5374840046239342
164,61200,2,20.5,293.1076882474852,274.45,0.0,3461.031164146694,0.6428571428571428,0.54231175251482
165,62100,2,20.5,293.10403691293936,274.19921875,0.0,3484.333964786942,0.1473214285714283,0.5459630870606134
166,63000,2,20.5,293.1007848866297,273.95624999999995,0.0,3505.08838206112,0.0,0.5492151133702805
167,63900,2,20.5,293.0979213637925,273.73515625,0.0,3523.363371922112,0.0,0.5520786362074547
168,64800,2,20.5,293.09547584605826,273.54999999999995,0.0,3538.970655097321,0.0,0.5545241539417133
169,65700,2,20.5,293.0936425551399,273.4189198369565,0.0,3550.6707094883677,0.0,0.5563574448600549
170,66600,2,20.5,293.09229239096385,273.32961956521734,0.0,3559.287451184333,0.0,0.5577076090361288
171,67500,2,20.5,293.09107698560456,273.2505095108696,0.0,3567.044162717994,0.0,0.5589230143954182
172,68400,2,20.5,293.0896511071592,273.15,0.0,3576.1441125400115,0.0,0.5603488928408069
173,69300,2,20.5,293.08681717110244,272.90964673913044,0.0,3594.23027970136,0.0,0.5631828288975385
174,70200,2,20.5,293.0828117859835,272.5641304347826,0.0,3619.792629506228,0.0,0.5671882140164826
175,71100,2,20.5,293.07976352878507,272.31154891304345,0.0,3639.246593229447,0.0,0.5702364712149119
176,72000,2,20.5,293.08010599292106,272.35,0.0,3637.0609886546026,0.0,0.5698940070789149
177,72900,2,20.5,293.08250320370604,272.6,0.0,3621.7620002123263,0.0,0.5674967962939377
178,73800,2,20.5,293.08495068710164,272.85,0.0,3606.142172195288,0.0,0.5650493128983385
179,74700,2,20.5,293.08740842859044,273.1,0.0,3590.456877073621,0.0,0.5625915714095413
180,75600,2,20.5,293.08987552251153,273.35,0.0,3574.7118947710974,0.0,0.5601244774884435
181,76500,2,20.5,293.0923512931651,273.6,0.0,3558.9115376009486,0.0,0.5576487068348683
182,77400,2,20.5,293.0948352680502,273.85,0.0,3543.058821062249,0.0,0.5551647319497874
183,78300,2,20.5,293.0973271546468,274.1,0.0,3527.155612016228,0.0,0.552672845353186
184,79200,2,19.0,293.09982556573027,274.35,0.0,0.0,0.0,0.0
185,80100,2,19.0,291.7076280887015,274.52753906249995,0.0,2823.215547233388,0.0,0.44237191129849407
186,81000,2,19.0,291.7069254029473,274.5984375,0.0,2827.700084554372,0.0,0.44307459705265734
187,81900,2,19.0,291.7058366521262,274.6201171875,0.0,2834.648487395325,0.0,0.44416334787376854
188,82800,2,19.0,291.7049066816276,274.65,0.0,2840.5835549324543,0.0,0.44509331837235777
189,83700,2,19.0,291.7042513983523,274.7029296875,0.0,2844.7655698466906,0.0,0.44574860164766505
190,84600,2,19.0,291.7036285606078,274.7546875,0.0,2848.7405175294184,0.0,0.44637143939218055
191,85500,2,19.0,291.7030236295733,274.8041015625,0.0,2852.60118466942,0.0,0.4469763704266824
192,0,3,19.0,291.7024209862831,274.85,0.0,2856.447251435721,0.0,0.44757901371690423
193,900,3,19.0,291.7017257017072,274.8847196691176,0.0,2860.884554470317,0.0,0.44827429829280163
194,1800,3,19.0,291.70094853980424,274.907169117647,0.0,2865.844398237596,0.0,0.4490514601957329
195,2700,3,19.0,291.7001815510312,274.92603400735294,0.0,2870.7393171359427,0.0,0.44981844896881285
196,3600,3,19.0,291.6995303827014,274.95,0.0,2874.8950704860795,0.0,0.45046961729855184
197,4500,3,19.0,291.6999194634584,275.055294117647,0.0,2872.4119588459307,0.0,0.4500805365415772
198,5400,3,19.0,291.70097651106346,275.2347058823529,0.0,2865.66588578716,0.0,0.4490234889365184
199,6300,3,19.0,291.7015025345197,275.3717647058824,0.0,2862.3088064565054,0.0,0.4484974654802727
200,7200,3,19.0,291.7003601049493,275.35,0.0,2869.599786833822,0.0,0.4496398950506659
201,8100,3,19.0,291.6974248306587,275.14394736842104,0.0,2888.332694147832,0.0,0.45257516934128716
202,9000,3,19.0,291.6934458014737,274.8405263157895,0.0,2913.726840500987,0.0,0.4565541985263053
203,9900,3,19.0,291.68898473872434,274.4918421052631,0.0,2942.1973228924185,0.0,0.46101526127563375
204,10800,3,19.0,291.6845999733424,274.15,0.0,2970.1808758288043,0.0,0.46540002665761904
205,11700,3,19.0,291.6796490656618,273.7475328947368,0.0,3001.777546367003,0.0,0.47035093433817116
206,12600,3,19.0,291.6739894389878,273.2811403508772,0.0,3037.89725833217,0.0,0.4760105610121741
207,13500,3,19.0,291.66920495154534,272.89917763157894,0.0,3068.4318356597823,0.0,0.48079504845463816
208,14400,3,19.0,291.6670013640003,272.75,0.0,3082.4951214559014,0.0,0.4829986359996496
209,15300,3,19.0,291.6675980343616,272.84441964285713,0.0,3078.6871738951663,0.0,0.4824019656383598
210,16200,3,19.0,291.66924552701096,273.0517857142857,0.0,3068.1728832207946,0.0,0.48075447298901963
211,17100,3,19.0,291.6714490654114,273.30825892857143,0.0,3054.109911064948,0.0,0.47855093458855436
212,18000,3,19.0,291.6735236636438,273.54999999999995,0.0,3040.869834481752,0.0,0.4764763363561997
213,18900,3,19.0,291.67540509378,273.7727678571428,0.0,3028.862555818815,0.0,0.474594906219977
214,19800,3,19.0,291.6774055838424,274.00595238095235,0.0,3016.095437242692,0.0,0.47259441615756265
215,20700,3,19.0,291.67938874025623,274.2361607142857,0.0,3003.438941933932,0.0,0.47061125974374823
216,21600,3,20.5,291.6811953032227,274.45,0.0,6381.995499999999,0.0,1.0
217,22500,3,20.5,293.0736691152032,274.3892857142857,0.0,3678.141113284489,0.0,0.576330884796846
218,23400,3,20.5,293.0702851670606,273.99523809523805,0.0,3699.737455102333,0.0,0.5797148329393735
219,24300,3,20.5,293.06622376951333,273.5535714285714,0.0,3725.657275972754,0.0,0.5837762304866487
220,25200,3,20.5,293.0648797038131,273.35,0.0,3734.2350972231934,0.0,0.5851202961868579
221,26100,3,20.5,293.0670529922382,273.4970779220779,0.0,3720.3651802741983,0.0,0.5829470077617884
222,27000,3,20.5,293.0709617137825,273.8064935064935,0.0,3695.4197369677754,0.0,0.5790382862174966
223,27900,3,20.5,293.076395519782,274.1126623376623,0.0,3660.7412115308994,2.423437500000001,0.5736044802179663
224,28800,3,20.5,293.08310913211847,274.25,0.0,3617.8949678109,8.212500000000004,0.5668908678815114
225,29700,3,20.5,293.0957272101156,274.1259676846591,0.0,3537.366450814736,15.145312500000006,0.5542727898844079
226,30600,3,20.5,293.0970830323243,273.8715198863636,0.0,3528.713599579867,21.0,0.5529169676756851
227,31500,3,20.5,293.1611487792098,273.6563121448864,56.25769042968749,3119.846291252533,24.090865384615384,0.4888512207901954
228,32400,3,20.5,293.2914116390026,273.65,179.2705078125,2288.5093062376127,25.66730769230769,0.35858836099737346
229,33300,3,20.5,293.40646610578875,273.80976562499995,300.39807128906244,1554.2322169535155,27.91009615384615,0.24353389421122526
230,34200,3,20.5,293.45678253422693,273.97968749999995,351.0,1233.112997084981,33.0,0.19321746577304563
231,35100,3,20.5,293.4626183574859,274.159765625,338.4534912109375,1195.8687993074866,44.11646634615384,0.18738164251408307
232,36000,3,20.5,293.4549281553414,274.35,319.5836588541667,1244.9476347876996,60.48685897435898,0.1950718446585711
233,36900,3,20.5,293.4596094140544,274.54635881696424,299.9219970703125,1215.0718627470485,78.36382211538464,0.19039058594557903
234,37800,3,20.5,293.4402572456256,274.7449776785714,285.0,1338.5773145747746,94.0,0.20974275437436063
235,38700,3,20.5,293.44070667267266,274.9461077008928,271.1549278846154,1335.709073182958,107.01875,0.20929332732731606
236,39600,3,20.5,293.4395000624223,275.15,256.03814102564104,1343.4096543708526,119.11666666666667,0.2104999375776515
237,40500,3,20.5,293.44130759685646,275.37851339285714,247.15228365384613,1331.8739777461049,129.65625,0.208692403143516
238,41400,3,20.5,293.4499801974803,275.64567857142856,252.0,1276.5254795916462,138.0,0.20001980251970508
239,42300,3,20.5,293.4657988109286,275.94000446428566,275.1125022948412,1175.571159748064,141.7725,0.1842011890713593
240,43200,3,20.5,293.484476856362,276.25,311.41795483752526,1056.3679578434649,140.02666666666667,0.16552314363798362
241,44100,3,20.5,293.50642770244457,276.76798529411764,354.01442996144664,916.2777569232784,134.2675,0.14357229755540857
242,45000,3,20.5,293.5533799449444,277.51729411764705,396.0,616.6287565742896,126.0,0.09662005505555271
243,45900,3,20.5,293.582337863114,278.23295588235294,438.818923403938,431.8194531267437,113.06296875,0.06766213688598555
244,46800,3,20.5,293.60732103049844,278.65,485.4709874701671,272.37699130344805,95.93791666666668,0.04267896950153727
245,47700,3,20.5,293.6450864786705,278.78238714090287,531.3875578013126,31.358071013743587,80.09390625,0.004913521329456216
246,48600,3,20.5,293.74725167554044,278.84028727770175,572.0,0.0,71.0,0.0
247,49500,3,20.5,294.02550584399273,278.8530437756498,593.3184829905064,0.0,67.76171875,0.0
248,50400,3,20.5,294.309603832088,278.85,586.9117879746835,0.0,65.34375,0.0
249,51300,3,20.5,294.4732580794651,278.9062209302325,556.549198971519,0.0,63.00390625,0.0
250,52200,3,20.5,294.44717863942634,278.9844186046511,506.0,0.0,60.0,0.0
251,53100,3,20.5,294.1874990540109,278.9454069767441,439.11067318757193,0.0,56.373733108108105,0.0
252,54000,3,20.5,293.6808950062884,278.65,362.8478711162255,0.0,52.57995495495496,0.0
253,54900,3,20.5,293.51804873811886,278.1366529605263,285.66113348676635,842.1123595445856,48.49619932432432,0.13195126188111317
254,55800,3,20.5,293.45523454087777,277.5594078947368,216.0,1242.9922836733715,44.0,0.194765459122209
255,56700,3,20.5,293.3740251408347,276.95245888157893,146.7664772727273,1761.2703093059106,35.99710424710425,0.27597485916527376
256,57600,3,20.5,293.2762602200109,276.35,76.45909090909092,2385.2055940612986,24.235521235521237,0.37373977998908003
257,58500,3,20.5,293.18871638583926,275.746330180921,21.922159090909105,2943.909949797453,12.85617760617761,0.46128361416072033
258,59400,3,20.5,293.14735494495085,275.1290296052632,0.0,3207.878479420793,6.0,0.502645055049129
259,60300,3,20.5,293.13814601646465,274.5222142269737,0.0,3266.6498195795607,3.2544642857142856,0.5118539835353317
260,61200,3,20.5,293.1302562459854,273.95,0.0,3317.0022992742734,1.3928571428571432,0.5197437540145984
261,62100,3,20.5,293.1247677983804,273.5415675951087,0.0,3352.0295471913005,0.3348214285714288,0.5252322016195876
262,63000,3,20.5,293.12222132651453,273.3493885869565,0.0,3368.2811191800665,0.0,0.527778673485443
